latitude,longitude,data,bright_ti4,bright_ti5,frp,scan,track,confidence_num,daynight_num,fonte,classe,data_original,ano,mes,dia,dia_do_ano,risco_fogo,diferenca_brilho,temperatura,umidade,vento,chuva
1.6220942,103.4352428,2026-05-15,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-05-15T20:00:00Z,2026,5,15,135,0.0,0.0,,,,
4.918812917759084,-43.2471328893101,2025-12-16,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-12-16,2025,12,16,350,0.0,0.0,,,,
-26.22979,-53.48272,2026-06-04,329.69,294.53,1.74,0.43,0.38,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,19781.4,35.160000000000025,,,,
47.0245117,28.8322923,2025-07-15,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-07-15T20:00:00Z,2025,7,15,196,0.0,0.0,,,,
41.6875091,44.8422377,2026-05-23,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-05-23T20:00:00Z,2026,5,23,143,0.0,0.0,,,,
-18.92756,-51.39186,2026-06-02,332.9,298.57,1.04,0.42,0.61,60,1,NASA_FIRMS,queimada,2026-06-02,2026,6,2,153,19974.0,34.329999999999984,,,,
-10.3282055,-71.375039,2025-12-27,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-12-27T20:00:00Z,2025,12,27,361,0.0,0.0,,,,
-23.67215,-56.42017,2026-06-04,325.55,300.44,2.41,0.55,0.43,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,19533.0,25.110000000000014,,,,
-12.43893,-58.41442,2026-06-05,302.13,289.26,1.37,0.53,0.67,60,0,NASA_FIRMS,queimada,2026-06-05,2026,6,5,156,18127.8,12.870000000000005,,,,
49.6512234,23.8266948,2025-07-09,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-07-09T20:00:00Z,2025,7,9,190,0.0,0.0,,,,
-11.54803,-52.80756,2026-06-05,325.29,291.25,7.65,0.63,0.54,60,0,NASA_FIRMS,queimada,2026-06-05,2026,6,5,156,19517.4,34.04000000000002,,,,
36.1974016,139.2816997,2025-07-08,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-07-08T20:00:00Z,2025,7,8,189,0.0,0.0,,,,
30.5613719,-115.938162,2025-11-21,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-11-21T20:00:00Z,2025,11,21,325,0.0,0.0,,,,
-1.4458130961418902,-67.47272511963239,2024-09-10,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-09-10,2024,9,10,254,0.0,0.0,,,,
-29.00627,-56.53789,2026-06-04,327.03,288.27,3.4,0.43,0.46,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,19621.8,38.75999999999999,,,,
43.5116383,16.4399659,2026-06-02,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-06-02T20:00:00Z,2026,6,2,153,0.0,0.0,,,,
36.3844273,1.37433290667506,2026-04-11,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-04-11T20:00:00Z,2026,4,11,101,0.0,0.0,,,,
49.6894061,-124.9954959,2026-01-28,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-01-28T20:00:00Z,2026,1,28,28,0.0,0.0,,,,
-1.6900335441416914,-73.64214597901524,2025-12-14,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-12-14,2025,12,14,348,0.0,0.0,,,,
-15.86701,-61.5416,2026-06-03,328.34,300.68,2.1,0.47,0.4,30,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,9850.199999999999,27.659999999999968,,,,
4.0197025191201305,-63.36850392843957,2025-01-23,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-01-23,2025,1,23,23,0.0,0.0,,,,
35.020922,69.3947037,2026-02-12,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-02-12T20:00:00Z,2026,2,12,43,0.0,0.0,,,,
-10.56342,-46.63009,2026-06-03,348.61,292.31,15.28,0.61,0.71,60,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,20916.600000000002,56.30000000000001,,,,
-17.49288,-59.51228,2026-06-04,349.12,303.41,4.09,0.47,0.48,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,20947.2,45.70999999999998,,,,
8.507448,-82.8312256,2026-04-22,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-04-22T20:00:00Z,2026,4,22,112,0.0,0.0,,,,
-27.9885617,152.9961186,2025-11-14,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-11-14T20:00:00Z,2025,11,14,318,0.0,0.0,,,,
42.4181556,27.6943124,2025-12-04,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-12-04T20:00:00Z,2025,12,4,338,0.0,0.0,,,,
40.7390323,-8.0926092,2026-02-02,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-02-02T20:00:00Z,2026,2,2,33,0.0,0.0,,,,
15.0935129,26.1585109,2025-08-16,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-08-16T20:00:00Z,2025,8,16,228,0.0,0.0,,,,
-33.3233750341193,-64.21973497546861,2024-07-12,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-07-12,2024,7,12,194,0.0,0.0,,,,
-10.80107,-47.03053,2026-06-04,336.05,297.31,7.7,0.55,0.51,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,20163.0,38.74000000000001,,,,
-11.94973,-43.40542,2026-06-02,367.0,303.05,9.24,0.39,0.44,90,1,NASA_FIRMS,queimada,2026-06-02,2026,6,2,153,33030.0,63.94999999999999,,,,
13.757808,43.767179,2026-05-12,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-05-12T20:00:00Z,2026,5,12,132,0.0,0.0,,,,
-38.0035304,175.957821,2026-02-11,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-02-11T20:00:00Z,2026,2,11,42,0.0,0.0,,,,
4.081330362892103,-66.90615248424726,2025-09-05,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-09-05,2025,9,5,248,0.0,0.0,,,,
-7.50938,-54.99928,2026-06-02,327.36,293.15,15.89,0.4,0.6,60,1,NASA_FIRMS,queimada,2026-06-02,2026,6,2,153,19641.600000000002,34.210000000000036,,,,
-9.750279004277417,-57.20591523518401,2025-01-02,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-01-02,2025,1,2,2,0.0,0.0,,,,
40.7068689,72.8799131,2026-05-21,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-05-21T20:00:00Z,2026,5,21,141,0.0,0.0,,,,
-15.982338474962802,-47.648023888142944,2024-12-30,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-12-30,2024,12,30,365,0.0,0.0,,,,
-27.02803278799245,-61.38165745487464,2025-05-22,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-05-22,2025,5,22,142,0.0,0.0,,,,
7.3473611,-61.8331903,2025-10-12,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-10-12T20:00:00Z,2025,10,12,285,0.0,0.0,,,,
-15.88618,-63.19912,2026-06-03,321.02,291.65,3.18,0.6,0.53,60,0,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,19261.199999999997,29.370000000000005,,,,
-30.17098,-52.91738,2026-06-02,344.1,285.44,9.03,0.41,0.45,60,1,NASA_FIRMS,queimada,2026-06-02,2026,6,2,153,20646.0,58.660000000000025,,,,
-16.51672,-59.83449,2026-06-02,329.44,299.58,3.56,0.44,0.39,60,1,NASA_FIRMS,queimada,2026-06-02,2026,6,2,153,19766.4,29.860000000000014,,,,
-20.64275343367667,-43.10116278019022,2024-02-26,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-02-26,2024,2,26,57,0.0,0.0,,,,
-11.961307787652942,-69.54499936519913,2026-02-14,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-02-14,2026,2,14,45,0.0,0.0,,,,
-13.804125758014138,-37.18216415982025,2024-09-17,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-09-17,2024,9,17,261,0.0,0.0,,,,
47.2305949,13.3316861,2026-05-14,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-05-14T20:00:00Z,2026,5,14,134,0.0,0.0,,,,
-20.3421111955263,-53.31128924783266,2024-04-01,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-04-01,2024,4,1,92,0.0,0.0,,,,
-11.27307,-53.96926,2026-06-04,346.3,304.77,11.09,0.39,0.36,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,20778.0,41.53000000000003,,,,
-20.76304,-46.76752,2026-06-05,299.95,286.62,1.01,0.38,0.36,60,0,NASA_FIRMS,queimada,2026-06-05,2026,6,5,156,17997.0,13.329999999999984,,,,
-25.3205684309917,-58.94226629936327,2025-08-02,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-08-02,2025,8,2,214,0.0,0.0,,,,
-17.48841,-59.50905,2026-06-04,310.93,288.77,1.7,0.33,0.55,60,0,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,18655.8,22.160000000000025,,,,
-14.378264431667144,-38.68585851843598,2026-11-20,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-11-20,2026,11,20,324,0.0,0.0,,,,
37.2401223,36.4534072,2026-06-27,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-06-27T20:00:00Z,2026,6,27,178,0.0,0.0,,,,
34.0019893,71.4805341599303,2025-08-13,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-08-13T20:00:00Z,2025,8,13,225,0.0,0.0,,,,
-2.2035848778826512,-62.42372026651015,2024-07-26,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-07-26,2024,7,26,208,0.0,0.0,,,,
-31.83313957796858,-66.58296958086092,2025-06-11,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-06-11,2025,6,11,162,0.0,0.0,,,,
-30.417692330523547,-50.63285663896367,2024-12-30,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-12-30,2024,12,30,365,0.0,0.0,,,,
19.7666467,-70.5126227,2026-01-03,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-01-03T20:00:00Z,2026,1,3,3,0.0,0.0,,,,
-33.856810303835594,-41.53923039598864,2024-11-23,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-11-23,2024,11,23,328,0.0,0.0,,,,
-16.51695,-59.82966,2026-06-03,305.17,283.29,1.39,0.54,0.42,60,0,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,18310.2,21.879999999999995,,,,
46.65594545,11.2302128708753,2025-07-21,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-07-21T20:00:00Z,2025,7,21,202,0.0,0.0,,,,
-23.59641,-55.65516,2026-06-03,300.79,284.0,0.53,0.39,0.37,60,0,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,18047.4,16.79000000000002,,,,
-27.54947,-55.44131,2026-06-04,329.75,295.81,2.97,0.54,0.42,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,19785.0,33.94,,,,
-9.74323,-50.40631,2026-06-04,339.98,304.14,9.08,0.53,0.42,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,20398.800000000003,35.84000000000003,,,,
-4.7078010511729005,-69.0147676127305,2024-10-16,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-10-16,2024,10,16,290,0.0,0.0,,,,
-9.60308,-46.07658,2026-06-02,331.02,298.03,1.74,0.54,0.5,60,1,NASA_FIRMS,queimada,2026-06-02,2026,6,2,153,19861.199999999997,32.99000000000001,,,,
-27.63994,-56.11664,2026-06-04,367.0,297.05,7.97,0.4,0.44,90,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,33030.0,69.94999999999999,,,,
12.5854588,124.0847727,2026-01-15,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-01-15T20:00:00Z,2026,1,15,15,0.0,0.0,,,,
-17.495792695687456,-63.61496265518883,2025-07-05,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-07-05,2025,7,5,186,0.0,0.0,,,,
-11.03412,-44.3185,2026-06-05,308.3,288.58,0.99,0.38,0.36,60,0,NASA_FIRMS,queimada,2026-06-05,2026,6,5,156,18498.0,19.720000000000027,,,,
-23.182842464602672,-61.464621892767695,2025-05-16,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-05-16,2025,5,16,136,0.0,0.0,,,,
-33.853873360039536,-71.5583874494044,2024-04-11,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-04-11,2024,4,11,102,0.0,0.0,,,,
42.6539486,12.4396528,2026-04-13,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-04-13T20:00:00Z,2026,4,13,103,0.0,0.0,,,,
-30.644248495490096,-44.84038414768266,2025-07-26,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-07-26,2025,7,26,207,0.0,0.0,,,,
16.071571,108.2093029,2025-11-12,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-11-12T20:00:00Z,2025,11,12,316,0.0,0.0,,,,
-31.759246364302182,-58.14722839631969,2025-10-13,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-10-13,2025,10,13,286,0.0,0.0,,,,
-32.88573157314681,-40.72663028791965,2025-10-09,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-10-09,2025,10,9,282,0.0,0.0,,,,
-11.99534898822128,-50.23739221633657,2025-02-07,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-02-07,2025,2,7,38,0.0,0.0,,,,
-28.13983097290579,-60.9403169310466,2025-07-14,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-07-14,2025,7,14,195,0.0,0.0,,,,
-20.26611807355441,-56.91446284110794,2025-06-11,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-06-11,2025,6,11,162,0.0,0.0,,,,
42.7035463,76.9939054421143,2025-07-27,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-07-27T20:00:00Z,2025,7,27,208,0.0,0.0,,,,
-19.22658,-54.31271,2026-06-02,332.11,301.68,1.38,0.54,0.51,60,1,NASA_FIRMS,queimada,2026-06-02,2026,6,2,153,19926.600000000002,30.430000000000007,,,,
56.3758414,9.656576,2025-07-14,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-07-14T20:00:00Z,2025,7,14,195,0.0,0.0,,,,
-16.571089890291113,-67.39681728167209,2026-03-29,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-03-29,2026,3,29,88,0.0,0.0,,,,
9.9139621,125.2764986,2025-07-11,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-07-11T20:00:00Z,2025,7,11,192,0.0,0.0,,,,
-29.282391972296075,-65.37993781226874,2026-02-11,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-02-11,2026,2,11,42,0.0,0.0,,,,
44.7190945,23.797756,2026-02-04,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-02-04T20:00:00Z,2026,2,4,35,0.0,0.0,,,,
14.34398,-16.929427,2025-08-14,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-08-14T20:00:00Z,2025,8,14,226,0.0,0.0,,,,
-16.46265,-61.56916,2026-06-05,302.58,285.58,0.88,0.36,0.58,60,0,NASA_FIRMS,queimada,2026-06-05,2026,6,5,156,18154.8,17.0,,,,
-23.57666136141381,-53.59531327392888,2025-06-12,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-06-12,2025,6,12,163,0.0,0.0,,,,
31.19593735,-111.018709404831,2025-07-13,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-07-13T20:00:00Z,2025,7,13,194,0.0,0.0,,,,
3.365536786390344,-62.15590348900622,2026-09-16,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-09-16,2026,9,16,259,0.0,0.0,,,,
-19.01505723908143,-40.84431372172577,2024-02-13,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-02-13,2024,2,13,44,0.0,0.0,,,,
-24.52351,-60.63141,2026-06-04,336.38,299.38,3.3,0.34,0.56,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,20182.8,37.0,,,,
41.3753,25.49187,2026-01-06,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-01-06T20:00:00Z,2026,1,6,6,0.0,0.0,,,,
-11.692214410795298,-49.26636680880891,2024-12-21,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-12-21,2024,12,21,356,0.0,0.0,,,,
-6.8416298005324805,-62.61938668294341,2024-11-20,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-11-20,2024,11,20,325,0.0,0.0,,,,
-7.63967,-45.2341,2026-06-05,306.1,291.03,1.71,0.4,0.37,60,0,NASA_FIRMS,queimada,2026-06-05,2026,6,5,156,18366.0,15.07000000000005,,,,
-18.53977,-58.5846,2026-06-03,315.03,291.36,2.19,0.44,0.39,60,0,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,18901.8,23.66999999999996,,,,
-26.4996,-54.55951,2026-06-04,336.18,295.88,2.57,0.48,0.4,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,20170.8,40.30000000000001,,,,
-9.146462522464454,-54.33764809029901,2026-09-09,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-09-09,2026,9,9,252,0.0,0.0,,,,
-14.77305,-52.67531,2026-06-04,341.0,315.61,40.38,0.39,0.36,30,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,10230.0,25.389999999999986,,,,
-25.96098683079228,-53.669549387500446,2025-07-23,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-07-23,2025,7,23,204,0.0,0.0,,,,
-31.223603565274544,-43.387465947588574,2025-03-03,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-03-03,2025,3,3,62,0.0,0.0,,,,
-30.08825,-59.28381,2026-06-04,354.37,295.86,6.89,0.32,0.55,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,21262.2,58.50999999999999,,,,
-28.96561034516969,-72.01244029827745,2024-08-19,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-08-19,2024,8,19,232,0.0,0.0,,,,
-16.65385050388707,-44.003228377225845,2024-09-03,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-09-03,2024,9,3,247,0.0,0.0,,,,
1.9591782778548392,-73.92570351488033,2024-12-12,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-12-12,2024,12,12,347,0.0,0.0,,,,
-10.57338,-57.31937,2026-06-03,355.08,311.86,19.53,0.41,0.37,60,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,21304.8,43.21999999999997,,,,
-24.67446,-55.30618,2026-06-03,332.99,295.62,2.66,0.39,0.36,60,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,19979.4,37.370000000000005,,,,
38.1046979,-1.861118,2025-07-23,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-07-23T20:00:00Z,2025,7,23,204,0.0,0.0,,,,
-10.263131996045438,-69.74864978328226,2025-02-24,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-02-24,2025,2,24,55,0.0,0.0,,,,
49.2159578,37.3015283,2026-02-13,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-02-13T20:00:00Z,2026,2,13,44,0.0,0.0,,,,
-19.30968916798447,-44.42581243361376,2025-05-06,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-05-06,2025,5,6,126,0.0,0.0,,,,
17.6197305,-92.9729413409689,2026-01-25,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-01-25T20:00:00Z,2026,1,25,25,0.0,0.0,,,,
-28.68698,-55.38124,2026-06-03,330.8,295.64,3.49,0.39,0.36,60,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,19848.0,35.160000000000025,,,,
1.856250823493781,-38.97458929589379,2026-04-11,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-04-11,2026,4,11,101,0.0,0.0,,,,
-9.18523,-58.05935,2026-06-04,329.72,298.05,23.72,0.46,0.39,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,19783.2,31.670000000000016,,,,
-17.49073,-59.49428,2026-06-04,346.26,306.1,27.18,0.47,0.48,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,20775.6,40.15999999999997,,,,
-16.18412,-61.1357,2026-06-02,347.16,301.8,4.98,0.4,0.37,60,1,NASA_FIRMS,queimada,2026-06-02,2026,6,2,153,20829.600000000002,45.360000000000014,,,,
22.5179287,-101.0227023,2026-04-16,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-04-16T20:00:00Z,2026,4,16,106,0.0,0.0,,,,
-25.262586058332587,-68.81319619329663,2025-03-12,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-03-12,2025,3,12,71,0.0,0.0,,,,
5.6934405746506656,-36.95362574170855,2025-09-18,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-09-18,2025,9,18,261,0.0,0.0,,,,
37.1734995,-3.5995337,2026-04-09,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-04-09T20:00:00Z,2026,4,9,99,0.0,0.0,,,,
38.75511285,-121.353308948273,2025-11-13,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-11-13T20:00:00Z,2025,11,13,317,0.0,0.0,,,,
-17.50286,-59.49725,2026-06-05,307.21,288.9,2.18,0.51,0.66,60,0,NASA_FIRMS,queimada,2026-06-05,2026,6,5,156,18432.6,18.310000000000002,,,,
-33.71333726699295,-42.51410637451555,2024-07-12,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-07-12,2024,7,12,194,0.0,0.0,,,,
-33.163403024512384,-39.28901091763144,2024-05-25,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-05-25,2024,5,25,146,0.0,0.0,,,,
-6.99067,-42.87464,2026-06-02,333.43,281.59,5.76,0.47,0.4,60,1,NASA_FIRMS,queimada,2026-06-02,2026,6,2,153,20005.8,51.84000000000003,,,,
-13.76632,-63.81845,2026-06-03,343.39,300.77,11.05,0.4,0.44,60,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,20603.399999999998,42.620000000000005,,,,
15.4421808,-91.6342662,2025-07-08,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-07-08T20:00:00Z,2025,7,8,189,0.0,0.0,,,,
-16.223533561101192,-64.22790592120353,2026-01-02,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-01-02,2026,1,2,2,0.0,0.0,,,,
-4.1836067,39.105095,2026-04-21,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-04-21T20:00:00Z,2026,4,21,111,0.0,0.0,,,,
-18.36884,-59.07697,2026-06-05,300.86,287.21,2.11,0.56,0.69,60,0,NASA_FIRMS,queimada,2026-06-05,2026,6,5,156,18051.600000000002,13.650000000000034,,,,
-12.57664,-58.3878,2026-06-03,332.2,302.76,2.35,0.39,0.36,60,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,19932.0,29.439999999999998,,,,
-18.675461786530896,-71.03821002076296,2025-10-23,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-10-23,2025,10,23,296,0.0,0.0,,,,
-11.961222816331803,-57.73439829652617,2025-10-18,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-10-18,2025,10,18,291,0.0,0.0,,,,
20.1209475,-75.9240090249292,2025-09-26,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-09-26T20:00:00Z,2025,9,26,269,0.0,0.0,,,,
-18.38716,-59.08985,2026-06-05,308.73,287.71,2.5,0.56,0.69,60,0,NASA_FIRMS,queimada,2026-06-05,2026,6,5,156,18523.800000000003,21.02000000000004,,,,
9.935475,-84.0590681,2025-10-15,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-10-15T20:00:00Z,2025,10,15,288,0.0,0.0,,,,
52.5406101,-6.9553993,2026-01-25,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-01-25T20:00:00Z,2026,1,25,25,0.0,0.0,,,,
-17.48841,-59.51528,2026-06-05,329.77,289.35,4.19,0.65,0.73,60,0,NASA_FIRMS,queimada,2026-06-05,2026,6,5,156,19786.199999999997,40.41999999999996,,,,
19.9389855,-72.8308129,2025-09-29,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2025-09-29T08:00:00Z,2025,9,29,272,0.0,0.0,,,,
-12.75164,-66.71768,2026-06-03,326.61,292.81,5.33,0.59,0.53,60,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,19596.600000000002,33.80000000000001,,,,
-11.87862,-57.83579,2026-06-04,329.7,289.51,4.6,0.48,0.4,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,19782.0,40.19,,,,
-12.205896477294353,-65.01120048774554,2025-07-24,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-07-24,2025,7,24,205,0.0,0.0,,,,
-16.71557,-59.72758,2026-06-02,328.62,301.42,2.61,0.44,0.39,60,1,NASA_FIRMS,queimada,2026-06-02,2026,6,2,153,19717.2,27.19999999999999,,,,
-26.28491,-54.70117,2026-06-03,330.74,296.42,2.63,0.39,0.36,60,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,19844.4,34.31999999999999,,,,
-31.58020534964809,-47.740666858535576,2024-12-02,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-12-02,2024,12,2,337,0.0,0.0,,,,
-10.85468,-53.7504,2026-06-03,305.95,288.8,0.92,0.38,0.36,60,0,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,18357.0,17.149999999999977,,,,
43.3804293,5.1646417,2026-02-02,0.0,0.0,0.0,0.0,0.0,0,0,NASA_EONET,enchente,2026-02-02T20:00:00Z,2026,2,2,33,0.0,0.0,,,,
-11.86856,-47.34598,2026-06-02,353.31,301.12,6.47,0.35,0.57,60,1,NASA_FIRMS,queimada,2026-06-02,2026,6,2,153,21198.6,52.19,,,,
5.798487616127268,-45.72863759511348,2026-04-24,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-04-24,2026,4,24,114,0.0,0.0,,,,
-28.39480475708488,-37.31566517367602,2026-05-23,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-05-23,2026,5,23,143,0.0,0.0,,,,
